doc,word,score
Copy of Park et al. 1991.pdf,cu,0.1056720084755083
Copy of Park et al. 1991.pdf,fe,0.10342930317943472
Copy of Park et al. 1991.pdf,dry,0.09918491358566035
Copy of Park et al. 1991.pdf,density,0.09786682664765914
Copy of Park et al. 1991.pdf,coz,0.09761341694102711
Copy of Park et al. 1991.pdf,figure,0.09435825742849718
Copy of Park et al. 1991.pdf,final cell,0.08947896552927484
Copy of Park et al. 1991.pdf,mmo,0.0827618473048281
Copy of Park et al. 1991.pdf,shake,0.07766577616030895
Copy of Park et al. 1991.pdf,mm,0.07765603015303715
Copy of Park et al. 1991.pdf,chloroform,0.07520791878540625
Copy of Park et al. 1991.pdf,phosphate,0.07340011998574436
Copy of Park et al. 1991.pdf,mmo activity,0.06845495614495026
Copy of Park et al. 1991.pdf,cell smmo,0.06768712690686562
Copy of Park et al. 1991.pdf,medium nitrate,0.06768712690686562
Copy of Park et al. 1991.pdf,spectronic,0.06768712690686562
Copy of Park et al. 1991.pdf,effect,0.06513086399932148
Copy of Park et al. 1991.pdf,bioreactor cell,0.06507561129401807
Copy of Park et al. 1991.pdf,ph,0.06261860068123139
Copy of Patel et al. 2023.pdf,np,0.34647316169500486
Copy of Patel et al. 2023.pdf,polymeric,0.34208782231756846
Copy of Patel et al. 2023.pdf,methanol,0.3041239084640376
Copy of Patel et al. 2023.pdf,matrix,0.2804134527226412
Copy of Patel et al. 2023.pdf,methanol production,0.2327347999544485
Copy of Patel et al. 2023.pdf,encapsulate,0.22239687629726718
Copy of Patel et al. 2023.pdf,production,0.18495389757339203
Copy of Patel et al. 2023.pdf,crossref,0.17217952096364045
Copy of Patel et al. 2023.pdf,encapsulate cell,0.14472946328820205
Copy of Patel et al. 2023.pdf,stellata,0.14294040256292617
Copy of Patel et al. 2023.pdf,cell,0.13944936721803367
Copy of Patel et al. 2023.pdf,biogas,0.13783806211932273
Copy of Patel et al. 2023.pdf,mmol,0.13715559932074506
Copy of Patel et al. 2023.pdf,simulated biogas,0.13514518291006722
Copy of Patel et al. 2023.pdf,encapsulation,0.13165563393953728
Copy of Patel et al. 2023.pdf,simulated,0.12892572538972008
Copy of Patel et al. 2023.pdf,methanotroph,0.11508433887120169
Copy of Patel et al. 2023.pdf,free,0.1148758688986322
Copy of Patel et al. 2023.pdf,cu,0.10087205017056507
Copy of Patel et al. 2023.pdf,free cell,0.09453397255726942
Copy of Patel et al. 2023.pdf,figure,0.08811411420875406
Copy of Patel et al. 2023.pdf,production mmol,0.07455760229998287
Copy of Patel et al. 2023.pdf,polymer,0.07024355265291599
Copy of Patel et al. 2023.pdf,activity,0.0682206284443742
Copy of Patel et al. 2023.pdf,feed,0.06589105289167985
Copy of Patel et al. 2023.pdf,accumulation mmol,0.06583334625080371
Copy of Patel et al. 2023.pdf,biogas feed,0.06583334625080371
Copy of Patel et al. 2023.pdf,base,0.06549936514051545
Copy of Patel et al. 2023.pdf,mmo activity,0.06534551458135365
Copy of Patel et al. 2023.pdf,bryophila,0.06128800797765285
Copy of Patel et al. 2023.pdf,accumulation,0.060724003015682086
Copy of Patel et al. 2023.pdf,enhance methanol,0.05908373284829339
Copy of Patel et al. 2023.pdf,residual methanol,0.05908373284829339
Copy of Patel et al. 2023.pdf,inﬂuence,0.05675776106977856
Copy of Patel et al. 2023.pdf,technol crossref,0.05570513913529545
Copy of Patel et al. 2023.pdf,mg ml,0.0526622535758149
Copy of Patel et al. 2023.pdf,incubation,0.05225793919222944
Copy of Patel et al. 2023.pdf,mmo,0.051523396498154496
Copy of Patel et al. 2023.pdf,residual,0.051009237838771
Copy of Patel et al. 2023.pdf,polymers,0.050641035577541314
Copy of Pen et al. 2014.pdf,mbr,0.2845400547554174
Copy of Pen et al. 2014.pdf,methanol,0.19589682557848095
Copy of Pen et al. 2014.pdf,al,0.187412439693891
Copy of Pen et al. 2014.pdf,biocatalyst concentration,0.17147457960783946
Copy of Pen et al. 2014.pdf,rm,0.16228280231125333
Copy of Pen et al. 2014.pdf,methane,0.15786041406827261
Copy of Pen et al. 2014.pdf,vgas,0.15718503130718614
Copy of Pen et al. 2014.pdf,batch reactor,0.15660708848530008
Copy of Pen et al. 2014.pdf,et,0.1417020885490395
Copy of Pen et al. 2014.pdf,et al,0.1417020885490395
Copy of Pen et al. 2014.pdf,reaction medium,0.1377632156931059
Copy of Pen et al. 2014.pdf,vliq,0.13575070885620621
Copy of Pen et al. 2014.pdf,batch,0.1292241686036107
Copy of Pen et al. 2014.pdf,contactor,0.12364403985619302
Copy of Pen et al. 2014.pdf,reactor,0.12074399317954068
Copy of Pen et al. 2014.pdf,ml,0.11171660072523908
Copy of Pen et al. 2014.pdf,volume,0.1107391761555721
Copy of Pen et al. 2014.pdf,oxygen,0.11037897734891745
Copy of Pen et al. 2014.pdf,biohydroxylation,0.11002901010939371
Copy of Pen et al. 2014.pdf,reaction,0.10443073546054958
Copy of Pen et al. 2014.pdf,biocatalyst,0.09825445559781926
Copy of Pen et al. 2014.pdf,concentration ml,0.09288206395424638
Copy of Pen et al. 2014.pdf,vgas vliq,0.09288206395424638
Copy of Pen et al. 2014.pdf,ratio vgas,0.09273302989214477
Copy of Pen et al. 2014.pdf,kim et,0.09184214379540392
Copy of Pen et al. 2014.pdf,bioreactor,0.09072549891819197
Copy of Pen et al. 2014.pdf,membrane,0.08614944573574046
Copy of Pen et al. 2014.pdf,mg,0.08614944573574046
Copy of Pen et al. 2014.pdf,kim,0.08572588835879144
Copy of Pen et al. 2014.pdf,productivity,0.08433196804008884
Copy of Pen et al. 2014.pdf,duan et,0.08151676613552591
Copy of Pen et al. 2014.pdf,mm,0.08091282097685924
Copy of Pen et al. 2014.pdf,hydroxylation,0.080856559863617
Copy of Pen et al. 2014.pdf,methane biohydroxylation,0.08036187582097842
Copy of Pen et al. 2014.pdf,duan,0.07803888883377924
Copy of Pen et al. 2014.pdf,methanol concentration,0.07560163112759655
Copy of Pen et al. 2014.pdf,volume ratio,0.074031171976989
Copy of Pen et al. 2014.pdf,cell,0.07167926552090746
Copy of Pen et al. 2014.pdf,production,0.07167926552090746
Copy of Pen et al. 2014.pdf,pen al,0.07144774150326644
Copy of Pontes et al 2009.pdf,vh,0.3021528610695129
Copy of Pontes et al 2009.pdf,acetaldehyde,0.22068232486707384
Copy of Pontes et al 2009.pdf,matrix,0.18909312474875384
Copy of Pontes et al 2009.pdf,ethanol,0.18898736102196131
Copy of Pontes et al 2009.pdf,chromatographic,0.17826982729290725
Copy of Pontes et al 2009.pdf,blood,0.17716559793970585
Copy of Pontes et al 2009.pdf,acetone,0.17018381227387844
Copy of Pontes et al 2009.pdf,day precision,0.16835514421625974
Copy of Pontes et al 2009.pdf,precision,0.15396030538932898
Copy of Pontes et al 2009.pdf,injection,0.14100401261164172
Copy of Pontes et al 2009.pdf,acetaldehyde acetone,0.13864541288397864
Copy of Pontes et al 2009.pdf,method,0.13204612648146982
Copy of Pontes et al 2009.pdf,day,0.13191064791254334
Copy of Pontes et al 2009.pdf,intra day,0.12874216910655156
Copy of Pontes et al 2009.pdf,mortem,0.12874216910655156
Copy of Pontes et al 2009.pdf,forensic,0.1190299149667778
Copy of Pontes et al 2009.pdf,intra,0.1190299149667778
Copy of Pontes et al 2009.pdf,split ratio,0.11769723992910605
Copy of Pontes et al 2009.pdf,split,0.11215286322058084
Copy of Pontes et al 2009.pdf,gc,0.11072543077116245
Copy of Pontes et al 2009.pdf,precision method,0.10987376766164104
Copy of Pontes et al 2009.pdf,urine,0.10071762035650428
Copy of Pontes et al 2009.pdf,calibrator,0.09903243777427044
Copy of Pontes et al 2009.pdf,april,0.0987028088281492
Copy of Pontes et al 2009.pdf,lod,0.09723808761431302
Copy of Pontes et al 2009.pdf,methanol,0.09563620993958023
Copy of Pontes et al 2009.pdf,peak,0.09177566392213195
Copy of Pontes et al 2009.pdf,inter day,0.08912919399684341
Copy of Pontes et al 2009.pdf,volatile,0.08824345821608512
Copy of Pontes et al 2009.pdf,loq,0.08576654260678392
Copy of Pontes et al 2009.pdf,mg,0.08280146427472408
Copy of Pontes et al 2009.pdf,sample,0.08274127611307272
Copy of Pontes et al 2009.pdf,compound,0.08023163998979145
Copy of Pontes et al 2009.pdf,calibration,0.08013055559366805
Copy of Pontes et al 2009.pdf,human,0.08013055559366805
Copy of Pontes et al 2009.pdf,mg ethanol,0.07922595021941635
Copy of Pontes et al 2009.pdf,mean,0.07384882437359618
Copy of Pontes et al 2009.pdf,fluid,0.07292856571073478
Copy of Pontes et al 2009.pdf,inter,0.07292856571073478
Copy of Pontes et al 2009.pdf,biomarker,0.06932270644198932
Copy of Sahoo et al. 2021.pdf,doi,0.28651810817168166
Copy of Sahoo et al. 2021.pdf,al,0.27542974329550474
Copy of Sahoo et al. 2021.pdf,methane,0.26435193516407157
Copy of Sahoo et al. 2021.pdf,et,0.26210249765217386
Copy of Sahoo et al. 2021.pdf,et al,0.26210249765217386
Copy of Sahoo et al. 2021.pdf,methanotroph,0.19326501980174982
Copy of Sahoo et al. 2021.pdf,methanol,0.1813187388715988
Copy of Sahoo et al. 2021.pdf,air mixture,0.11556090583208085
Copy of Sahoo et al. 2021.pdf,production,0.11537827142779693
Copy of Sahoo et al. 2021.pdf,methylomicrobium,0.1046263955024695
Copy of Sahoo et al. 2021.pdf,product,0.09251305176758802
Copy of Sahoo et al. 2021.pdf,microbiol doi,0.0901237055845107
Copy of Sahoo et al. 2021.pdf,mixture,0.08260997973877236
Copy of Sahoo et al. 2021.pdf,methane air,0.08248545131914972
Copy of Sahoo et al. 2021.pdf,phb,0.08247152848294773
Copy of Sahoo et al. 2021.pdf,patel,0.07723679580467972
Copy of Sahoo et al. 2021.pdf,type,0.0752980596630194
Copy of Sahoo et al. 2021.pdf,reactor,0.07368268333922966
Copy of Sahoo et al. 2021.pdf,methanotrophic,0.07278812434091876
Copy of Sahoo et al. 2021.pdf,alcaliphilum,0.07170114108535833
Copy of Sahoo et al. 2021.pdf,methylomicrobium alcaliphilum,0.07170114108535833
Copy of Sahoo et al. 2021.pdf,methylobacter,0.0643687243364596
Copy of Sahoo et al. 2021.pdf,xin,0.06370454705245468
Copy of Sahoo et al. 2021.pdf,cell,0.06313150700766247
Copy of Sahoo et al. 2021.pdf,air,0.06263181385466741
Copy of Sahoo et al. 2021.pdf,volume article,0.062493608854008245
Copy of Sahoo et al. 2021.pdf,carbon,0.062446309943121905
Copy of Sahoo et al. 2021.pdf,value product,0.06136479749329628
Copy of Sahoo et al. 2021.pdf,methylocystis,0.060384516490611356
Copy of Sahoo et al. 2021.pdf,patel et,0.06009167103268205
Copy of Sahoo et al. 2021.pdf,eng doi,0.06008247038967379
Copy of Sahoo et al. 2021.pdf,sahoo,0.05841600902120506
Copy of Sahoo et al. 2021.pdf,gas fermentation,0.055786179539360256
Copy of Sahoo et al. 2021.pdf,xin et,0.05546923479939881
Copy of Sahoo et al. 2021.pdf,reduction,0.05537443779182297
Copy of Sahoo et al. 2021.pdf,report,0.05442371293764006
Copy of Sahoo et al. 2021.pdf,al biotransformation,0.0520341200561217
Copy of Sahoo et al. 2021.pdf,gamma,0.0520341200561217
Copy of Sahoo et al. 2021.pdf,metabolic,0.05127093409651241
Copy of Sahoo et al. 2021.pdf,march,0.05084679856611558
Copy of Sahoo et al. 2022.pdf,methanol,0.2820740153742221
Copy of Sahoo et al. 2022.pdf,methane,0.23411491017969951
Copy of Sahoo et al. 2022.pdf,titer,0.20880714178130313
Copy of Sahoo et al. 2022.pdf,al,0.164200691067808
Copy of Sahoo et al. 2022.pdf,et,0.15588673202639997
Copy of Sahoo et al. 2022.pdf,et al,0.15588673202639997
Copy of Sahoo et al. 2022.pdf,biomass,0.1465953353663282
Copy of Sahoo et al. 2022.pdf,headspace,0.14325737980873315
Copy of Sahoo et al. 2022.pdf,methanol titer,0.13998606341436823
Copy of Sahoo et al. 2022.pdf,stage,0.13106526237820265
Copy of Sahoo et al. 2022.pdf,methanol production,0.11972524818294314
Copy of Sahoo et al. 2022.pdf,semi batch,0.1124440588764096
Copy of Sahoo et al. 2022.pdf,batch,0.11017380548341252
Copy of Sahoo et al. 2022.pdf,production,0.11000201878375732
Copy of Sahoo et al. 2022.pdf,sahoo,0.10932528431510986
Copy of Sahoo et al. 2022.pdf,model,0.10126823562776345
Copy of Sahoo et al. 2022.pdf,methane concentration,0.09948497654744264
Copy of Sahoo et al. 2022.pdf,batch stir,0.09838855151685841
Copy of Sahoo et al. 2022.pdf,biomass titer,0.09838855151685841
Copy of Sahoo et al. 2022.pdf,headspace volume,0.09738160933173441
Copy of Sahoo et al. 2022.pdf,second stage,0.09738160933173441
Copy of Sahoo et al. 2022.pdf,reactor,0.0970384839783612
Copy of Sahoo et al. 2022.pdf,fig,0.09533578490884086
Copy of Sahoo et al. 2022.pdf,growth,0.09522575611119294
Copy of Sahoo et al. 2022.pdf,inlet gas,0.0852089081652676
Copy of Sahoo et al. 2022.pdf,methanotrophic biomass,0.08446857834781922
Copy of Sahoo et al. 2022.pdf,journal environmental,0.0843330441573072
Copy of Sahoo et al. 2022.pdf,patel,0.0825990272423882
Copy of Sahoo et al. 2022.pdf,sahoo et,0.08050488984266303
Copy of Sahoo et al. 2022.pdf,environmental management,0.07797099539798696
Copy of Sahoo et al. 2022.pdf,carbon,0.07791198227279422
Copy of Sahoo et al. 2022.pdf,patel et,0.0778578077327812
Copy of Sahoo et al. 2022.pdf,vvm,0.0773052904775316
Copy of Sahoo et al. 2022.pdf,profile,0.0771725375489709
Copy of Sahoo et al. 2022.pdf,semi,0.07694313884693971
Copy of Sahoo et al. 2022.pdf,rate,0.07690412113302399
Copy of Sahoo et al. 2022.pdf,parameter,0.07569784053406003
Copy of Sahoo et al. 2022.pdf,sequestration,0.07308249962345609
Copy of Sahoo et al. 2022.pdf,methane fixation,0.070277536797756
Copy of Sahoo et al. 2022.pdf,tank reactor,0.06920694020691662
Copy of Sahoo et al. 2023.pdf,airlift,0.22850961151677376
Copy of Sahoo et al. 2023.pdf,airlift reactor,0.21372242980672668
Copy of Sahoo et al. 2023.pdf,draft tube,0.20564986247840983
Copy of Sahoo et al. 2023.pdf,methanol,0.20391685672160165
Copy of Sahoo et al. 2023.pdf,reactor,0.19215282051933066
Copy of Sahoo et al. 2023.pdf,titer,0.19203565968922615
Copy of Sahoo et al. 2023.pdf,methane,0.18465754453091782
Copy of Sahoo et al. 2023.pdf,sparger,0.17823749698308355
Copy of Sahoo et al. 2023.pdf,al,0.17203900881613138
Copy of Sahoo et al. 2023.pdf,et,0.1546613311579363
Copy of Sahoo et al. 2023.pdf,et al,0.1546613311579363
Copy of Sahoo et al. 2023.pdf,sahoo,0.15081634360107068
Copy of Sahoo et al. 2023.pdf,biomass,0.1470771633973101
Copy of Sahoo et al. 2023.pdf,mass transfer,0.1350637685131678
Copy of Sahoo et al. 2023.pdf,draft,0.12225187491573294
Copy of Sahoo et al. 2023.pdf,sahoo et,0.12019269714486784
Copy of Sahoo et al. 2023.pdf,transfer vector,0.11751420713051988
Copy of Sahoo et al. 2023.pdf,mass,0.11462984670350125
Copy of Sahoo et al. 2023.pdf,biomass titer,0.1116384967739939
Copy of Sahoo et al. 2023.pdf,pressure,0.10869909898304057
Copy of Sahoo et al. 2023.pdf,pore size,0.10864898563700115
Copy of Sahoo et al. 2023.pdf,transfer,0.10742344652836572
Copy of Sahoo et al. 2023.pdf,pore,0.10474672346685063
Copy of Sahoo et al. 2023.pdf,production,0.10389163439989674
Copy of Sahoo et al. 2023.pdf,methanol production,0.10009896657456928
Copy of Sahoo et al. 2023.pdf,tube,0.08919305467850702
Copy of Sahoo et al. 2023.pdf,methane fixation,0.08813565534788992
Copy of Sahoo et al. 2023.pdf,fixation rate,0.08691918850960093
Copy of Sahoo et al. 2023.pdf,methanol titer,0.08650669777891318
Copy of Sahoo et al. 2023.pdf,vector,0.08648191286554378
Copy of Sahoo et al. 2023.pdf,patel,0.0805685541793678
Copy of Sahoo et al. 2023.pdf,size,0.08055036447089647
Copy of Sahoo et al. 2023.pdf,micro,0.07856004260013798
Copy of Sahoo et al. 2023.pdf,report,0.07664136963926808
Copy of Sahoo et al. 2023.pdf,patel et,0.07232750923091535
Copy of Sahoo et al. 2023.pdf,oil,0.07193620908872125
Copy of Sahoo et al. 2023.pdf,transfer coefficient,0.07062184066405075
Copy of Sahoo et al. 2023.pdf,kla,0.06730791040112599
Copy of Sahoo et al. 2023.pdf,silicone oil,0.06518939138220069
Copy of Sahoo et al. 2023.pdf,bar,0.06263244246736241
Copy of Sheets et al. 2017.pdf,tbr,0.5687022947670127
Copy of Sheets et al. 2017.pdf,biogas,0.2524202076985974
Copy of Sheets et al. 2017.pdf,biogas air,0.22057486032066723
Copy of Sheets et al. 2017.pdf,air ratio,0.22019397418134376
Copy of Sheets et al. 2017.pdf,phase,0.17906483301728068
Copy of Sheets et al. 2017.pdf,liquid,0.13786143732261155
Copy of Sheets et al. 2017.pdf,methanol,0.12761957397992638
Copy of Sheets et al. 2017.pdf,air,0.11251914335603713
Copy of Sheets et al. 2017.pdf,pack,0.1059792223737918
Copy of Sheets et al. 2017.pdf,removal,0.10555754140123164
Copy of Sheets et al. 2017.pdf,mmol,0.10454828637279998
Copy of Sheets et al. 2017.pdf,ml,0.10269641888430513
Copy of Sheets et al. 2017.pdf,bed,0.10056150432013451
Copy of Sheets et al. 2017.pdf,pack bed,0.0977457069130803
Copy of Sheets et al. 2017.pdf,ratio,0.09136401319017456
Copy of Sheets et al. 2017.pdf,day,0.08961281689097142
Copy of Sheets et al. 2017.pdf,formate,0.08689891888391676
Copy of Sheets et al. 2017.pdf,phase phase,0.08596895235410901
Copy of Sheets et al. 2017.pdf,sample,0.08351178945424696
Copy of Sheets et al. 2017.pdf,reactor,0.07857711847714348
Copy of Sheets et al. 2017.pdf,od,0.07646395058757213
Copy of Sheets et al. 2017.pdf,ball,0.07553077352374388
Copy of Sheets et al. 2017.pdf,headspace,0.07086327850913106
Copy of Sheets et al. 2017.pdf,circulation,0.07034683454056637
Copy of Sheets et al. 2017.pdf,phylum,0.06905456434034936
Copy of Sheets et al. 2017.pdf,fig,0.06705228486873711
Copy of Sheets et al. 2017.pdf,vl,0.06664480016800929
Copy of Sheets et al. 2017.pdf,sheets,0.06336412781263472
Copy of Sheets et al. 2017.pdf,ﬂask,0.06157950891496697
Copy of Sheets et al. 2017.pdf,liquid medium,0.06019592142200298
Copy of Sheets et al. 2017.pdf,order,0.059020401931409776
Copy of Sheets et al. 2017.pdf,mass,0.05859452791984697
Copy of Sheets et al. 2017.pdf,production,0.05850316536297568
Copy of Sheets et al. 2017.pdf,nms,0.05835799406634322
Copy of Sheets et al. 2017.pdf,sheets et,0.058265057443195115
Copy of Sheets et al. 2017.pdf,ceramic ball,0.05766614979568413
Copy of Sheets et al. 2017.pdf,sequence,0.05736822902240849
Copy of Sheets et al. 2017.pdf,biomass,0.05649920464849407
Copy of Sheets et al. 2017.pdf,biochemical engineering,0.054103267625824035
Copy of Sheets et al. 2017.pdf,ceramic,0.054103267625824035
Copy of Soo et al. 2018.pdf,dna,0.2327208217343036
Copy of Soo et al. 2018.pdf,plasmid,0.2118719502181688
Copy of Soo et al. 2018.pdf,trichosporium,0.20817187152769512
Copy of Soo et al. 2018.pdf,pcr,0.18750629651450657
Copy of Soo et al. 2018.pdf,plate,0.1811370576710396
Copy of Soo et al. 2018.pdf,gene,0.16833583660155754
Copy of Soo et al. 2018.pdf,genetic,0.14990653048637761
Copy of Soo et al. 2018.pdf,genetic manipulation,0.13368217867420293
Copy of Soo et al. 2018.pdf,rosenzweig,0.13244354951541076
Copy of Soo et al. 2018.pdf,al,0.12877249842369762
Copy of Soo et al. 2018.pdf,et,0.12877249842369762
Copy of Soo et al. 2018.pdf,et al,0.12877249842369762
Copy of Soo et al. 2018.pdf,conjugation,0.12712317013090127
Copy of Soo et al. 2018.pdf,electroporation,0.12712317013090127
Copy of Soo et al. 2018.pdf,manipulation,0.12397499592889609
Copy of Soo et al. 2018.pdf,fragment,0.11652957261999282
Copy of Soo et al. 2018.pdf,methanotroph,0.11487728374869043
Copy of Soo et al. 2018.pdf,dna fragment,0.11457982832103826
Copy of Soo et al. 2018.pdf,linear dna,0.11457982832103826
Copy of Soo et al. 2018.pdf,cell,0.10960048387889469
Copy of Soo et al. 2018.pdf,murrell,0.10942835929793714
Copy of Soo et al. 2018.pdf,coli,0.10209705547085561
Copy of Soo et al. 2018.pdf,methane,0.10082607839187423
Copy of Soo et al. 2018.pdf,agar,0.09561268133995708
Copy of Soo et al. 2018.pdf,semrau,0.09561268133995708
Copy of Soo et al. 2018.pdf,ro,0.09375314825725328
Copy of Soo et al. 2018.pdf,amy,0.0916638626568306
Copy of Soo et al. 2018.pdf,smith murrell,0.0916638626568306
Copy of Soo et al. 2018.pdf,environmental microbiology,0.08930815350598933
Copy of Soo et al. 2018.pdf,mutagenesis,0.08930815350598933
Copy of Soo et al. 2018.pdf,apply environmental,0.08474878008726751
Copy of Soo et al. 2018.pdf,strain,0.08326874861107804
Copy of Soo et al. 2018.pdf,agar plate,0.08157032140542216
Copy of Soo et al. 2018.pdf,smith,0.0811993706801212
Copy of Soo et al. 2018.pdf,genotype,0.08020587982472678
Copy of Soo et al. 2018.pdf,microbiology,0.07855672374739352
Copy of Soo et al. 2018.pdf,gu,0.0784046016095365
Copy of Soo et al. 2018.pdf,type,0.07275561304083727
Copy of Soo et al. 2018.pdf,haque,0.07129716195957489
Copy of Soo et al. 2018.pdf,selection,0.07071087647966587
Copy of Strong et al. 2016.pdf,tonne,0.31464946428097085
Copy of Strong et al. 2016.pdf,ectoine,0.24175897595610357
Copy of Strong et al. 2016.pdf,methane,0.23549798608902855
Copy of Strong et al. 2016.pdf,al,0.2059512874379758
Copy of Strong et al. 2016.pdf,protein,0.18543439455038288
Copy of Strong et al. 2016.pdf,et,0.18132667698343521
Copy of Strong et al. 2016.pdf,et al,0.18132667698343521
Copy of Strong et al. 2016.pdf,phb,0.15311086803053084
Copy of Strong et al. 2016.pdf,methanotroph,0.13659783681637336
Copy of Strong et al. 2016.pdf,surface layer,0.13624413966546
Copy of Strong et al. 2016.pdf,reactor,0.1292668181029108
Copy of Strong et al. 2016.pdf,product,0.11421591617572259
Copy of Strong et al. 2016.pdf,waste,0.11120229241390803
Copy of Strong et al. 2016.pdf,stage,0.10505045033431407
Copy of Strong et al. 2016.pdf,surface,0.10225910579967676
Copy of Strong et al. 2016.pdf,cdw,0.09839854531394333
Copy of Strong et al. 2016.pdf,cell,0.09434179731379176
Copy of Strong et al. 2016.pdf,recovery,0.0922923739661999
Copy of Strong et al. 2016.pdf,methanobactin,0.08995682826273621
Copy of Strong et al. 2016.pdf,layer,0.08492991501536153
Copy of Strong et al. 2016.pdf,generate,0.08278416908160308
Copy of Strong et al. 2016.pdf,organic waste,0.08242281632956126
Copy of Strong et al. 2016.pdf,lipid,0.08120768414196876
Copy of Strong et al. 2016.pdf,reactor volume,0.08051306711045515
Copy of Strong et al. 2016.pdf,biomass,0.07750862284810878
Copy of Strong et al. 2016.pdf,production,0.07678983502285376
Copy of Strong et al. 2016.pdf,organic,0.07665200840889173
Copy of Strong et al. 2016.pdf,acid,0.07647027098170821
Copy of Strong et al. 2016.pdf,khmelenina,0.074538121417604
Copy of Strong et al. 2016.pdf,strong et,0.07210716889772249
Copy of Strong et al. 2016.pdf,kalyuzhnaya,0.07029712055387731
Copy of Strong et al. 2016.pdf,single,0.06875894579942064
Copy of Strong et al. 2016.pdf,scp,0.06812206983273
Copy of Strong et al. 2016.pdf,scenario,0.06744509574596445
Copy of Strong et al. 2016.pdf,methylomicrobium,0.06639172496755079
Copy of Strong et al. 2016.pdf,strong,0.06466094740064401
Copy of Strong et al. 2016.pdf,potential,0.06195079113809406
Copy of Strong et al. 2016.pdf,trotsenko,0.06056222365180326
Copy of Strong et al. 2016.pdf,hydraulic,0.06055295096242667
Copy of Strong et al. 2016.pdf,total reactor,0.06055295096242667
Copy of Sy et al 2023.pdf,ethanol,0.31000456749697164
Copy of Sy et al 2023.pdf,ol,0.2382562069181441
Copy of Sy et al 2023.pdf,peak,0.20893887661656987
Copy of Sy et al 2023.pdf,ﬂask,0.19174044975727042
Copy of Sy et al 2023.pdf,methanol,0.1906958013659021
Copy of Sy et al 2023.pdf,standard,0.16736883980787187
Copy of Sy et al 2023.pdf,volumetric,0.16475184908036394
Copy of Sy et al 2023.pdf,ml,0.15626593037974662
Copy of Sy et al 2023.pdf,water,0.1530103901635019
Copy of Sy et al 2023.pdf,beverage,0.15251260613758794
Copy of Sy et al 2023.pdf,sample,0.1488639639871774
Copy of Sy et al 2023.pdf,ml volumetric,0.13466655173634232
Copy of Sy et al 2023.pdf,determination,0.12293171171662787
Copy of Sy et al 2023.pdf,peak area,0.11341480628009838
Copy of Sy et al 2023.pdf,ferment,0.10324485756160717
Copy of Sy et al 2023.pdf,method,0.10209057948101573
Copy of Sy et al 2023.pdf,calibration,0.1017789479390479
Copy of Sy et al 2023.pdf,vial,0.1017789479390479
Copy of Sy et al 2023.pdf,gc,0.1013431383678263
Copy of Sy et al 2023.pdf,solution,0.09889248800132508
Copy of Sy et al 2023.pdf,calculate,0.09439412881785195
Copy of Sy et al 2023.pdf,curve,0.09369937821983412
Copy of Sy et al 2023.pdf,invert,0.09323068966362161
Copy of Sy et al 2023.pdf,sy,0.09323068966362161
Copy of Sy et al 2023.pdf,concentration ethanol,0.08971329772799291
Copy of Sy et al 2023.pdf,stock solution,0.08863049220969506
Copy of Sy et al 2023.pdf,matrix,0.08571103784872061
Copy of Sy et al 2023.pdf,headspace,0.08536357655713712
Copy of Sy et al 2023.pdf,international,0.0840924554256547
Copy of Sy et al 2023.pdf,ms,0.08026737021310149
Copy of Sy et al 2023.pdf,gc ms,0.07694585212508989
Copy of Sy et al 2023.pdf,mg ml,0.07694585212508989
Copy of Sy et al 2023.pdf,standard stock,0.07661991674241705
Copy of Sy et al 2023.pdf,calibration curve,0.076508690389078
Copy of Sy et al 2023.pdf,canada,0.07628455024098332
Copy of Sy et al 2023.pdf,determine,0.07616295831902099
Copy of Sy et al 2023.pdf,area,0.07463509741198295
Copy of Sy et al 2023.pdf,cap,0.0734109566490651
Copy of Sy et al 2023.pdf,intermediate,0.0734109566490651
Copy of Sy et al 2023.pdf,grain,0.07251275862726125
Copy of Takeguchi et al. 1997.pdf,cu,0.2813161615445756
Copy of Takeguchi et al. 1997.pdf,methanol,0.27626010132544554
Copy of Takeguchi et al. 1997.pdf,cyclopropanol,0.21217013297627027
Copy of Takeguchi et al. 1997.pdf,cu concentration,0.20459357203241862
Copy of Takeguchi et al. 1997.pdf,cell,0.18831053167861742
Copy of Takeguchi et al. 1997.pdf,trichosporium,0.18241240142814327
Copy of Takeguchi et al. 1997.pdf,activity,0.16575378723951992
Copy of Takeguchi et al. 1997.pdf,applied biochemistry,0.14764935993317044
Copy of Takeguchi et al. 1997.pdf,naphthalene,0.14257512040749692
Copy of Takeguchi et al. 1997.pdf,biochemistry biotechnology,0.1328844239398534
Copy of Takeguchi et al. 1997.pdf,grow cu,0.1328844239398534
Copy of Takeguchi et al. 1997.pdf,dry cell,0.1295090731733365
Copy of Takeguchi et al. 1997.pdf,reaction,0.1252858460112062
Copy of Takeguchi et al. 1997.pdf,biotechnology vol,0.12285967986821092
Copy of Takeguchi et al. 1997.pdf,propene,0.11562407200017075
Copy of Takeguchi et al. 1997.pdf,methanol accumulation,0.11129371618570794
Copy of Takeguchi et al. 1997.pdf,mdh activity,0.10905007015852092
Copy of Takeguchi et al. 1997.pdf,mdh,0.10398581527978414
Copy of Takeguchi et al. 1997.pdf,methanol synthesis,0.1010333966553668
Copy of Takeguchi et al. 1997.pdf,applied,0.0908750584654341
